ELWIS ROYAL;0056095;25,86;1
ELWIS ROYAL;9115420;23,31;2
ELWIS ROYAL;9122055;29,09;3
ELWIS ROYAL;9122061;21,73;1
ELWIS ROYAL;9138823;12,02;1
ELWIS ROYAL;9138824;19,12;1
ELWIS ROYAL;9142601;12,02;1
ELWIS ROYAL;9156010;9,72;1
ELWIS ROYAL;9156052;1,84;>10
ELWIS ROYAL;9156055;6,19;3
ELWIS ROYAL;9156082;12,73;1
ELWIS ROYAL;1511515;5,83;1
ELWIS ROYAL;1515444;5,15;1
ELWIS ROYAL;1515451;7,2;2
ELWIS ROYAL;1515452;10,78;1
ELWIS ROYAL;1521801;8,29;1
ELWIS ROYAL;1522016;8;1
ELWIS ROYAL;1522040;3,43;3
ELWIS ROYAL;1522048;6,28;1
ELWIS ROYAL;1522050;5,04;1
ELWIS ROYAL;1522445;6,99;1
ELWIS ROYAL;1525116;2,24;3
ELWIS ROYAL;1525120;2,17;1
ELWIS ROYAL;1526532;3,31;1
ELWIS ROYAL;1526546;9,2;2
ELWIS ROYAL;1526561;3,98;1
ELWIS ROYAL;1526565;4,17;1
ELWIS ROYAL;1526571;11,04;5
ELWIS ROYAL;1531513;4,63;1
ELWIS ROYAL;1531523;10,69;1
ELWIS ROYAL;1537518;5,92;1
ELWIS ROYAL;1537522;8,83;4
ELWIS ROYAL;1537540;11,65;1
ELWIS ROYAL;1538810;4,1;3
ELWIS ROYAL;1538816;5,45;1
ELWIS ROYAL;1542615;11,29;3
ELWIS ROYAL;1542616;12,51;1
ELWIS ROYAL;1542617;9,81;1
ELWIS ROYAL;1542621;4,29;>10
ELWIS ROYAL;1542623;11,34;1
ELWIS ROYAL;1542647;2,32;2
ELWIS ROYAL;1542654;7,26;2
ELWIS ROYAL;1544213;5,06;1
ELWIS ROYAL;1544218;7,18;1
ELWIS ROYAL;1544219;15,17;1
ELWIS ROYAL;1544231;8,61;4
ELWIS ROYAL;1546801;1,62;1
ELWIS ROYAL;1546811;2,97;1
ELWIS ROYAL;1552832;6,02;1
ELWIS ROYAL;1555580;3,93;5
ELWIS ROYAL;1556046;3,86;1
ELWIS ROYAL;1556059;12,29;1
ELWIS ROYAL;1556071;5,57;1
ELWIS ROYAL;1638811;1,13;3
Ajusa;14051400;18,2;1
Ajusa;14051900;14,48;1
Ajusa;14059900;3,31;1
Ajusa;14062800;26,06;1
Ajusa;14066600;2,79;1
Ajusa;13019600;0,52;1
Ajusa;13028100;1,44;1
Ajusa;13029300;0,93;4
Ajusa;13031900;1,44;1
Ajusa;13035400;1,44;1
Ajusa;13040500;1,13;1
Ajusa;13043700;2,37;1
Ajusa;13044300;1,87;1
Ajusa;13049900;2,37;1
Ajusa;13057700;2,79;1
Ajusa;13065700;5,27;1
Ajusa;13071200;1,04;1
Ajusa;13072000;2,37;4
Ajusa;13073100;2,37;1
Ajusa;13073200;2,37;1
Ajusa;13074200;1,87;1
Ajusa;13078300;1,44;1
Ajusa;13085200;3,83;1
Ajusa;13122400;2,79;1
Ajusa;00396100;1,44;3
Ajusa;00530400;4,76;5
Ajusa;00561300;2,37;2
Ajusa;00579300;1,87;5
Ajusa;00639900;2,37;1
Ajusa;10010800;7,03;4
Ajusa;10013000;8,37;1
Ajusa;10015710;13,55;1
Ajusa;10015720;13,96;1
Ajusa;10016300;7,03;2
Ajusa;10027710;30,71;1
Ajusa;10028710;11,16;2
Ajusa;10033710;9,4;2
Ajusa;10066100;19,55;1
Ajusa;10068400;15,82;1
Ajusa;10070510T;47,05;1
Ajusa;10077710;47,05;4
Ajusa;10079900;13,96;1
Ajusa;10081600T;14,48;1
Ajusa;10081921T;28,43;10
Ajusa;10085010;15,4;3
Ajusa;10097710;26,99;2
Ajusa;10100340;18,62;1
Ajusa;10101200;35,87;1
Ajusa;11052700;5,59;2
Ajusa;56009900;11,16;3
Ajusa;56010100;22,86;1
Ajusa;56016900;6,62;1
Ajusa;59004800;4,24;2
ELWIS ROYAL;1522030;11,86;1
ELWIS ROYAL;1522031;12,7;1
ELWIS ROYAL;1542635;10,32;1
ELWIS ROYAL;1542637;12,39;1
ELWIS ROYAL;1542638;9,68;1
ELWIS ROYAL;1546824;7,17;1
ELWIS ROYAL;1555585;10,13;1
ELWIS ROYAL;1556063;17,36;1
ELWIS ROYAL;1626568;1,09;>10
ELWIS ROYAL;9156060;14,45;3
AUTOMEGA;013003740151A;3,22;2
ELWIS ROYAL;8026532;2,86;1
ELWIS ROYAL;8026535;4,47;10
ELWIS ROYAL;8026539;3,58;1
ELWIS ROYAL;8042628;4,76;4
ELWIS ROYAL;8042631;2,11;1
ELWIS ROYAL;8042641;3,27;1
ELWIS ROYAL;8044210;4,09;1
ELWIS ROYAL;8044215;6,84;4
ELWIS ROYAL;8044230;6,28;3
ELWIS ROYAL;8046811;10,88;4
ELWIS ROYAL;8046812;5,72;>10
ELWIS ROYAL;8055566;4,14;1
ELWIS ROYAL;8126534;8,83;1
ELWIS ROYAL;8126544;8,22;10
ELWIS ROYAL;8142631;8,83;1
ELWIS ROYAL;8142641;6,98;5
ELWIS ROYAL;8142643;6,45;1
ELWIS ROYAL;8142647;6,49;1
ELWIS ROYAL;8144211;6,15;3
ELWIS ROYAL;8144221;11,64;2
ELWIS ROYAL;8155562;6,22;10
ELWIS ROYAL;8155563;4,63;4
ELWIS ROYAL;8155566;4,53;1
ELWIS ROYAL;8415436;6,99;4
ELWIS ROYAL;8415438;11,48;2
ELWIS ROYAL;8415439;5,22;5
ELWIS ROYAL;8415440;4,23;1
ELWIS ROYAL;8422002;7,24;1
ELWIS ROYAL;8422003;11,48;10
ELWIS ROYAL;8422004;5,68;1
ELWIS ROYAL;8422411;7,51;2
ELWIS ROYAL;8422417;4,95;1
ELWIS ROYAL;8426560;4,91;10
ELWIS ROYAL;8426561;5,02;1
ELWIS ROYAL;8426566;2,32;3
ELWIS ROYAL;8431512;5,79;1
ELWIS ROYAL;8437510;4,65;1
ELWIS ROYAL;8438810;2,32;5
ELWIS ROYAL;8438812;2,04;1
ELWIS ROYAL;8438817;1,72;4
ELWIS ROYAL;8438818;12,74;10
ELWIS ROYAL;8438819;3,01;1
ELWIS ROYAL;8438820;6,95;4
ELWIS ROYAL;8442633;3,38;2
ELWIS ROYAL;8442634;7,74;5
ELWIS ROYAL;8442646;2,03;>10
ELWIS ROYAL;8452010;1,24;4
ELWIS ROYAL;8452810;2,21;2
ELWIS ROYAL;8452811;2,39;4
ELWIS ROYAL;8455524;7,63;>10
ELWIS ROYAL;8455539;2,73;4
ELWIS ROYAL;8455546;5,93;5
ELWIS ROYAL;8455567;6,11;5
ELWIS ROYAL;8455577;15,01;3
ELWIS ROYAL;8455579;4,54;>10
ELWIS ROYAL;8455581;3,82;>10
ELWIS ROYAL;8455582;2,18;4
ELWIS ROYAL;8456023;6,67;5
ELWIS ROYAL;8456027;5,1;5
ELWIS ROYAL;8456040;2,44;>10
ELWIS ROYAL;8456050;6,87;5
MALO;10111;0,49;3
MALO;10187;0,94;2
MALO;1030PRDF;3,18;1
MALO;1050PRDF;3,09;>10
MALO;1092PRSA;1,74;1
MALO;10968P;0,7;10
MALO;1100PTF;12,57;10
MALO;1106PRDA;1,13;4
MALO;1111PTF;17,92;4
MALO;1113PTF;12,12;>10
MALO;1114PRDF;2,37;10
MALO;1116RDAC;0,93;1
MALO;1117PIAC;1,94;3
MALO;1137PRDA;1,27;4
MALO;1140PRDF;3,95;2
MALO;1141PRDF;4,31;2
MALO;11513RSSI;2,64;2
MALO;1151RDFL;3,93;3
MALO;11543PISI;0,98;>10
MALO;1156RSFL;25,54;1
MALO;1160RSFL;11,19;2
MALO;11618RDSI;1,4;10
MALO;11625RDAC;0,98;10
MALO;11634PRSF;10,1;10
MALO;11636RDAC;0,78;2
MALO;11639PRDA;1,19;10
MALO;11731RDSI;1,23;3
MALO;11732RSSI;3,45;2
MALO;11736PRDS;1,35;3
MALO;11752P;0,91;1
MALO;11788PRDA;0,8;4
MALO;11792RDAC;0,93;2
MALO;11793PRSS;3,09;10
MALO;11794RDSI;1,04;2
MALO;11795RDSI;1,1;2
MALO;11797PRDA;1,96;1
MALO;11815PRDF;4,5;1
MALO;1189PRSF;2,37;3
MALO;13033RSAC;1,85;1
MALO;13050RDSI;1,28;3
MALO;13423PRDF;3,91;1
MALO;13482PRDF;2,19;3
MALO;183131;33,26;4
MALO;603PRSA;1,59;>10
MALO;604PRDA;1,53;10
MALO;605PRDF;3,09;2
MALO;607PRDF;2,93;1
MALO;608PRDF;4,46;1
MALO;609PRDA;1,08;1
MALO;611PRDA;1,36;4
MALO;630PRSF;11,12;1
MALO;635PRSF;5,47;1
MALO;638PAC;0,75;3
MALO;641PRDF;3,05;4
MALO;645PRDF;4,24;2
MALO;651PRDA;3,67;>10
MALO;652PIAC;2,51;2
MALO;653PRSF;10,43;4
MALO;654PRDF;2,55;2
MALO;655PRDF;9,55;2
MALO;658PRDF;13,56;1
MALO;659PRDF;13,52;4
MALO;669PRDF;5,34;1
MALO;674PRDF;2,74;1
MALO;675PRSF;9,24;3
MALO;677PRDF;2,03;1
MALO;679PRSF;6;1
MALO;680PRDF;4,13;4
MALO;682PRSF;6,69;10
MALO;684PIAC;1,36;>10
MALO;685PIAC;1,58;1
MALO;686PIAC;1,84;2
MALO;688PIFL;2,6;1
MALO;700PRDF;4,78;1
MALO;701PRSF;14,75;3
MALO;704PRDF;4,05;1
MALO;706PRDA;2;10
MALO;709PRSF;13,34;1
MALO;712PRSF;12,84;1
MALO;718PRDS;0,71;1
MALO;722PRDS;1,53;1
MALO;723RDAC;1,23;1
MALO;728RSFL;26,1;10
MALO;732PTF;15,55;2
MALO;736PRDF;2,32;1
MALO;738PRSF;5,47;4
MALO;739PRDF;5,02;1
MALO;761PIFL;4,05;1
MALO;768PTF;8,06;1
MALO;819PRDF;3,19;3
MALO;820PIFL;3,48;10
MALO;900PIAC;2,74;1
MALO;909PTF;32,74;1
MALO;910PRDF;2,58;1
MALO;911PRDA;0,94;2
MALO;913PIAC;1,96;2
MALO;916PIAC;1,43;5
MALO;919PRDA;1,04;1
MALO;920PI;0,94;1
MALO;922IAC;1,5;1
MALO;923PRDA;2,39;1
MALO;926PRDF;5,3;>10
MALO;927PRSF;10,97;5
MALO;928PRDF;6,96;3
MALO;931PRDF;3,88;1
MALO;938PTF;6,53;1
MALO;940PRDF;4,03;10
MALO;944PRSF;9,65;4
MALO;949P;0,52;3
MALO;979PRDF;3,5;4
MALO;983PRDF;1,74;1
FEBI BILSTEIN;40x75x12/17.5;5,6;1
FEBI BILSTEIN;42x72.5x12;12,09;1
FEBI BILSTEIN;50x65x9.75/14;5,92;1
FEBI BILSTEIN;69x85x10;4,25;1
Sfec;GT014098;1,19;5
Sfec;GT025250;10,08;1
Sfec;VK000185;6,77;1
Sfec;VK025172;9,59;1
MALO;30086;27,55;1
MALO;658005;51,03;1
MALO;658010;45,84;1
MALO;658011;68,57;1
MALO;658013;60,42;1
MALO;658014;78,44;10
MALO;658019;126,28;>10
MALO;658022;54,25;1
MALO;658025;85,09;>10
MALO;658026;133,82;1
MALO;658032;71,86;1
MALO;658037;67,2;1
MALO;658040;65,93;1
MALO;658041;77,66;1
MALO;658045;48,43;2
MALO;658047;63,47;1
MALO;658051;78,09;>10
MALO;658058;255,4;4
STC;T402926;42,13;2
STC;T402927;45,54;1
STC;T402928;50,69;>10
STC;T402976;45,92;1
STC;T404163;40,19;1
STC;T404202;60,65;1
STC;T404441;50,49;1
STC;T404443;41,59;1
STC;T404455;79,57;1
STC;T404463;77,06;1
STC;T404481;47,49;1
STC;T404489;52,65;1
STC;T404562;50,72;1
STC;T404738;58,25;1
STC;T405313;123,87;3
Sfec;KH000016;0,59;>10
Sfec;KH000023;9,32;4
Sfec;KH023600;3,92;2
Sfec;KL021451;1,4;1
HertsBerg;H02743;10,61;>10
HertsBerg;H10-6143;6,49;>10
HertsBerg;H10-6144;3,48;>10
HertsBerg;H10-6145;3,48;>10
HertsBerg;H10-6146;2,65;>10
HertsBerg;H10-6147;2,65;>10
HertsBerg;H10-6148;5,27;>10
HertsBerg;H10-6149;5,41;>10
HertsBerg;H10-6152;5,04;>10
HertsBerg;H10-6153;4,99;>10
HertsBerg;H10-6154;4,34;>10
HertsBerg;H10-6155;4,34;3
HertsBerg;H10-6162;5,64;4
HertsBerg;H10-6163;5,88;>10
HertsBerg;H10-6167;6,9;>10
HertsBerg;H10-6168;6,9;>10
HertsBerg;H10-6170;11,27;>10
HertsBerg;H10-6171;4,42;>10
HertsBerg;H10-6172;4,42;>10
HertsBerg;H10-6173;7,07;>10
HertsBerg;H10-6174;7,07;>10
HertsBerg;H15472;5,08;>10
HertsBerg;H15474;5,08;>10
HertsBerg;H165827571F;4,77;>10
HertsBerg;H18167;8,75;>10
HertsBerg;H191827571E;4,77;>10
HertsBerg;H191837225;1,37;1
HertsBerg;H1H6827571;8,08;>10
HertsBerg;H251837205B;9,17;>10
HertsBerg;H30-6132;8,26;>10
HertsBerg;H305837213L;0,66;>10
HertsBerg;H357827571;9,02;10
HertsBerg;H6017600059;9,41;>10
HertsBerg;H893827539;5,91;>10
Gmb;GU174;36,75;2
Gmb;GU177;12,85;1
Gmb;GU50;14,42;2
Gmb;GU741;40,45;3
Gmb;GUIS52;21,51;2
Gmb;GUM91;17,58;1
Gmb;GUN46;16,91;2
Gmb;GUT17;16,11;1
Gmb;GUT21;18,35;2
Sfec;MK010643;12,77;1
VAICO;V30-18002;44,58;3
MALO;23260;26,78;4
MALO;232603;26,78;3
MALO;24029;38,19;1
MALO;24092;8,66;3
MALO;56701;36,43;10
Sfec;MK004435;15,73;1
STC;T404347;38,44;1
STC;T405469;42,1;1
Sfec;GD018301;21,92;2
VAICO;V20-7071;6,61;1
STC;T402347;5,12;1
ETS;01TC314;101,09;1
ETS;01TC316;50,99;>10
ETS;01TC318;50,99;>10
ETS;02KT001;310,36;>10
ETS;02KT002;384,43;>10
ETS;02KT004;361,44;>10
ETS;02LB620;14,07;2
ETS;02LB622;14,07;3
ETS;02LB635;14,57;2
ETS;02LB637;16,33;>10
ETS;02LB638;16,33;10
ETS;02LB640;15,61;10
ETS;02RE007;8,98;2
ETS;02RE009;12,51;2
ETS;02TC161;22,12;1
ETS;02TC162;22,12;10
ETS;02TC165;45,21;>10
ETS;02TC168;22,12;4
ETS;02TC169;22,12;1
ETS;02TC176;51,6;2
ETS;02TC177;26,84;5
ETS;02TC181;35,87;1
ETS;02TC183;33,58;1
ETS;02TC184;33,58;1
ETS;02TC201;81,38;2
ETS;02TC202;73,93;1
ETS;02TC203;73,93;1
ETS;02TC206;62,73;1
ETS;02TC207;62,73;1
ETS;02TC213;40,04;1
ETS;02TC214;40,04;1
ETS;02TC215;35,75;1
ETS;02TC216;35,75;1
ETS;02TC218;88,09;1
ETS;02TC219;104,45;1
ETS;02TC220;104,45;1
ETS;02TR218;12,93;10
ETS;03BJ448;13,34;1
ETS;03LB209;19,98;1
ETS;03LB239;16,26;1
ETS;03LB240;16,26;2
ETS;03RE136;14,46;2
ETS;03TC600;113,88;5
ETS;03TC602;113,88;>10
ETS;03TC614;48,37;3
ETS;03TC630;41,83;1
ETS;03TC632;41,83;1
ETS;03TC634;78,07;1
ETS;03TC636;80,31;1
ETS;03TC638;59,22;1
ETS;03TC640;59,22;1
ETS;03TC642;46,78;1
ETS;03TC644;48,73;1
ETS;03TC688;68,18;1
ETS;03TC694;56,26;1
ETS;03TC696;56,76;2
ETS;03TC700;20,15;1
ETS;03TC750;111,13;1
ETS;03TC756;72,57;1
ETS;03TC758;88,54;1
ETS;03TC760;88,54;1
ETS;03TR210;20,81;2
ETS;03TR230;23,06;1
ETS;03TR231;19,08;2
ETS;04LB407;12,72;2
ETS;04LB418;10,96;1
ETS;04LB419;10,24;1
ETS;04RE697;11,84;2
ETS;04TC162;99,14;1
ETS;04TC168;70,11;1
ETS;04TR234;11,01;2
ETS;04TR242;15,16;1
ETS;04TR243;15,16;1
ETS;05BJ630;13,83;2
ETS;05BJ637;11,03;1
ETS;05RE586;15,93;2
ETS;05RE591;15,09;1
ETS;05TC875;70,21;1
ETS;05TC910;42,95;2
ETS;05TC911;42,95;1
ETS;05TR406;11,86;1
ETS;05TR407;11,83;1
ETS;05TR409;9,27;3
ETS;06BJ426;11,48;2
ETS;06BJ431;10,48;1
ETS;06BJ435;20,96;1
ETS;06BJ436;20,96;1
ETS;06LB323;12,29;1
ETS;06LB401;10,77;2
ETS;06RE717;16,76;1
ETS;06TC434;17,26;2
ETS;07BJ179;16,91;2
ETS;07BJ180;10,99;2
ETS;07LB220;11,5;1
ETS;07LB221;11,5;1
ETS;07LB224;11,42;1
ETS;07LB225;11,42;1
ETS;07LB228;12,17;1
ETS;07LB229;12,17;1
ETS;07LB230;15,93;1
ETS;07LB231;15,09;1
ETS;07RE045;11,18;2
ETS;07RE070;13,15;2
ETS;07RE084;16,76;1
ETS;07RE086;18,02;1
ETS;07RE087;13,38;1
ETS;07TC445;48,22;1
ETS;07TC446;48,22;1
ETS;07TC462;64,96;1
ETS;07TC463;64,96;1
ETS;07TR739;9,21;1
ETS;07TR757;13,51;2
ETS;07TR758;13,51;1
ETS;07TR771;19,29;1
ETS;07TR779;16,06;1
ETS;07TR780;16,06;1
ETS;08BJ317;20,96;2
ETS;08LB118;8,31;1
ETS;08LB119;13,22;1
ETS;08LB134;12,4;10
ETS;08LB145;8,48;1
ETS;08LB146;9,16;1
ETS;08TR320;21,52;1
ETS;08TR321;21,52;1
ETS;08TR324;12,58;2
ETS;09BJ477;10,56;1
ETS;09LB132;9,25;1
ETS;09RE102;11,5;1
ETS;09RE122;9,31;1
ETS;09TR253;12,17;1
ETS;09TR254;12,17;1
ETS;09TR274;16,97;1
ETS;11RE408;15,51;2
ETS;11TR515;20,81;1
ETS;11TR516;20,81;1
ETS;12LB744;19,07;1
ETS;12LB746;19,07;1
ETS;12RE150;14,03;2
ETS;12TC513;102,69;2
ETS;14BJ425;11,83;1
ETS;14LB403;10,21;2
ETS;14LB420;11,05;2
ETS;14RE051;10,43;1
ETS;14RE708;11,54;2
ETS;14RE710;13,85;2
ETS;14TR790;13,77;1
ETS;14TR791;13,77;1
ETS;15BJ504;14,12;2
ETS;15LB824;14,69;2
ETS;15LB842;17,19;2
ETS;15LB844;12,14;1
ETS;15LB845;12,14;1
ETS;15LB846;13,4;1
ETS;15LB847;13,4;1
ETS;15RE475;19,64;2
ETS;15TC218;67,07;1
ETS;15TC282;68,29;1
ETS;15TC296;39,88;1
ETS;15TC299;45,81;4
ETS;15TR464;14,49;1
ETS;15TR465;14,64;1
ETS;16BJ221;17,41;2
ETS;16BJ222;11,48;2
ETS;16LB828;14,67;1
ETS;16LB829;9,69;1
ETS;16LB831;8,44;10
ETS;16LB839;8,31;2
ETS;16LB846;13,41;1
ETS;16LB847;13,41;1
ETS;16LB851;13,41;1
ETS;16LB852;11,23;1
ETS;16LB858;12,31;1
ETS;16LB859;12,19;1
ETS;16LB872;15,93;1
ETS;16LB873;15,93;1
ETS;16RE102;12,1;2
ETS;16TR788;17,61;1
ETS;18BJ193;12,99;1
ETS;18BJ233;15,78;1
ETS;18LB862;12,5;10
ETS;18LB863;12,5;2
ETS;18LB882;16,26;2
ETS;18RE113;12,46;2
ETS;18TC513;112,32;1
ETS;18TC514;112,32;1
ETS;18TC516;143,73;1
ETS;18TR841;17,58;1
ETS;18TR842;17,58;1
ETS;19LB409;11,37;2
ETS;19TC712;39,09;1
ETS;19TC721;52,19;1
ETS;19TC722;52,19;1
ETS;19TC724;124,96;1
ETS;19TC735;53,73;1
ETS;19TC736;53,73;1
ETS;19TR541;9,24;2
ETS;19TR557;9,28;2
ETS;19TR561;13,64;2
ETS;20BJ141;9,98;2
ETS;20BJ630;51,93;4
ETS;20TC418;65,75;>10
ETS;20TC419;65,75;>10
ETS;20TC461;77,42;1
ETS;20TC462;77,45;1
ETS;22BJ836;10,84;2
ETS;22BJ839;15,09;1
ETS;22BJ840;15,09;1
ETS;22LB924;6,28;2
ETS;22LB928;15,93;2
ETS;22LB929;15,93;2
ETS;22RE386;10,02;10
ETS;22RE402;11,41;2
ETS;22TR732;13,7;1
ETS;22TR733;13,7;1
ETS;22TR916;13,64;1
ETS;22TR917;13,64;1
ETS;22TR922;15,99;1
ETS;22TR923;15,99;1
ETS;22TR924;18,82;1
ETS;22TR925;18,82;1
ETS;23TC198;125,61;1
ETS;23TC199;125,61;1
ETS;23TR740;11,04;1
ETS;26LB715;13,17;2
ETS;26LB717;10,66;4
ETS;26LB718;11,05;2
ETS;26LB719;14,26;2
ETS;26TR554;16,76;2
ETS;27BJ322;13,83;1
ETS;27LB422;10,81;2
ETS;27TR536;12,99;2
ETS;27TR550;8,83;2
ETS;29BJ268;16,63;1
ETS;29BJ269;16,63;1
ETS;29LB301;11,35;1
ETS;29LB302;9,4;1
ETS;29LB311;12,91;1
ETS;29LB312;12,91;1
ETS;29LB358;16,76;2
ETS;29RE862;14,68;2
ETS;29TR564;16,76;1
ETS;29TR565;13,53;1
ETS;29TR583;11,24;4
ETS;29TR606;14,67;>10
ETS;29TR607;14,67;>10
ETS;29TR624;13,13;1
ETS;29TR630;13,64;1
ETS;29TR631;13,64;1
ETS;29TR634;13,4;1
ETS;29TR635;13,4;1
ETS;29TR636;16,44;2
ETS;29TR674;21,79;1
ETS;29TR675;14,75;1
ETS;29TR684;15,61;1
ETS;29TR685;17,79;1
ETS;31BJ621;11,09;2
ETS;31TC582;130,23;1
ETS;32BJ932;14,23;1
ETS;32BJ945;16,62;2
ETS;32RE878;11,14;3
ETS;35BJ357;20,25;1
ETS;35LB504;21,04;2
ETS;35LB509;25,15;2
ETS;35LB511;18,41;1
ETS;37LB512;13,41;1
ETS;37LB514;14,63;2
ETS;37RE805;11,82;4
ETS;37TR364;14,64;2
FENOX;BJ10144;8,04;2
FENOX;SP31093;6,68;1
HertsBerg;0-52-07-0438;7,37;>10
HertsBerg;0-53-07-0414;12,55;2
HertsBerg;0-53-07-0446;9,5;2
HertsBerg;01-01000;10,3;10
HertsBerg;01-01002;15,07;4
HertsBerg;01-01003;15,07;4
HertsBerg;01-01004;11,5;4
HertsBerg;01-01005;10,11;5
HertsBerg;01-01006;11,18;4
HertsBerg;01-01010;11,38;10
HertsBerg;01-01011;6,34;>10
HertsBerg;01-01013;9,02;2
HertsBerg;01-01023;13,04;1
HertsBerg;01-01024;13,04;3
HertsBerg;01-01025;12,92;3
HertsBerg;01-01026;13,34;3
HertsBerg;01-04000;9,96;2
HertsBerg;01-04001;9,96;2
HertsBerg;01-08000;8,9;2
HertsBerg;01-08001;8,9;2
HertsBerg;01-08003;9,76;3
HertsBerg;01-11000;12,02;10
HertsBerg;01-11001;13,47;>10
HertsBerg;01-72010;109,23;1
HertsBerg;01-72011;109,23;1
HertsBerg;01-72012;103,12;1
HertsBerg;01-72013;103,12;1
HertsBerg;01-72014;55,73;5
HertsBerg;02-01100;7,76;>10
HertsBerg;02-01102;11,38;3
HertsBerg;02-01104;9,43;4
HertsBerg;02-01105;9,58;3
HertsBerg;02-01106;9,58;3
HertsBerg;02-01107;11,22;10
HertsBerg;02-01108;11,22;5
HertsBerg;02-01109;9,24;2
HertsBerg;02-01110;14,48;10
HertsBerg;02-01111;10,2;>10
HertsBerg;02-01113;12,14;>10
HertsBerg;02-01117;15,31;3
HertsBerg;02-01123;9,08;>10
HertsBerg;02-01124;13,33;10
HertsBerg;02-01125=02-02120;12,61;5
HertsBerg;02-01127;17,96;2
HertsBerg;02-01128;12,21;3
HertsBerg;02-01129;12,14;5
HertsBerg;02-02118=02-01119;12,61;10
HertsBerg;02-02119=02-01118;12,61;4
HertsBerg;02-02120;15,7;10
HertsBerg;02-02128;13,34;>10
HertsBerg;02-02129;13,34;10
HertsBerg;02-02130;12,96;2
HertsBerg;02-02133;11,05;2
HertsBerg;02-04100;9,53;10
HertsBerg;02-04101;9,53;5
HertsBerg;02-04102;7,47;10
HertsBerg;02-04103;7,47;>10
HertsBerg;02-04104;7,22;10
HertsBerg;02-04106;7,59;5
HertsBerg;02-04107;7,59;10
HertsBerg;02-04108;7,11;10
HertsBerg;02-04109;7,11;4
HertsBerg;02-04110;7,47;10
HertsBerg;02-04111;7,47;3
HertsBerg;02-08100;8,21;>10
HertsBerg;02-08101;8,21;10
HertsBerg;02-08102;5,75;>10
HertsBerg;02-08107;12,78;10
HertsBerg;02-11102;11,78;2
HertsBerg;02-11104;14,84;1
HertsBerg;02-11105;12,38;2
HertsBerg;02-72132A;29,96;>10
HertsBerg;02-72133A;36,61;10
HertsBerg;02-72136A;32,73;>10
HertsBerg;02-72137A;32,73;10
HertsBerg;03-01200;7,58;>10
HertsBerg;03-01201;8,86;>10
HertsBerg;03-01202;10,22;10
HertsBerg;03-01204;9,83;>10
HertsBerg;03-01205;9,83;>10
HertsBerg;03-01206;10,29;>10
HertsBerg;03-01207;10,73;10
HertsBerg;03-01211;14,56;3
HertsBerg;03-01212;12,25;4
HertsBerg;03-01213;14,45;3
HertsBerg;03-01214;14,45;10
HertsBerg;03-01215;12,16;3
HertsBerg;03-01216;10,05;3
HertsBerg;03-01218;11,97;2
HertsBerg;03-01220;11,99;3
HertsBerg;03-01221;13,6;1
HertsBerg;03-01222;13,6;3
HertsBerg;03-01224;13,38;3
HertsBerg;03-01225;13,38;1
HertsBerg;03-01226;13,98;2
HertsBerg;03-01228;8,45;4
HertsBerg;03-01230;12,43;2
HertsBerg;03-01233;20,43;2
HertsBerg;03-01237;18,7;4
HertsBerg;03-01238;20,09;4
HertsBerg;03-01239;17,49;4
HertsBerg;03-01240;17,49;4
HertsBerg;03-01241;17,3;3
HertsBerg;03-02210;14,52;10
HertsBerg;03-04200;7,67;5
HertsBerg;03-04201;7,16;2
HertsBerg;03-04203;13,83;10
HertsBerg;03-08200;9,81;2
HertsBerg;03-08201;10,17;10
HertsBerg;03-08202;10,17;2
HertsBerg;03-08203;14,56;2
HertsBerg;03-08204;14,56;2
HertsBerg;03-08205;6,98;>10
HertsBerg;03-08206;6,98;5
HertsBerg;03-08207;14,79;10
HertsBerg;03-08208;14,79;10
HertsBerg;03-08211;15,27;3
HertsBerg;03-08212;15,27;1
HertsBerg;03-08213;14,69;1
HertsBerg;03-08214;15,58;2
HertsBerg;03-11200;14,31;2
HertsBerg;03-11202;10,18;10
HertsBerg;03-11203;12,13;3
HertsBerg;03-11204;12,95;>10
HertsBerg;03-11205;13,47;1
HertsBerg;03-11206;14,31;2
HertsBerg;03-11207;14,65;1
HertsBerg;03-11208;9,8;3
HertsBerg;03-11209;14,37;2
HertsBerg;03-15202;27,25;10
HertsBerg;03-15203;27,21;10
HertsBerg;03-15208;47,75;3
HertsBerg;03-15209;47,75;4
HertsBerg;03-15210;55,04;2
HertsBerg;03-15211;55,04;2
HertsBerg;03-15216;73,7;1
HertsBerg;03-15217;73,7;1
HertsBerg;03-15218;53,93;1
HertsBerg;03-15219;53,93;2
HertsBerg;03-15226;49,14;4
HertsBerg;03-15227;50,77;2
HertsBerg;03-15228;50,17;1
HertsBerg;03-72213;37,56;1
HertsBerg;03-72214;49,82;1
HertsBerg;03-72217;43,14;4
HertsBerg;03-72218;88,72;2
HertsBerg;03-72219;88,72;3
HertsBerg;03-72220;47,3;2
HertsBerg;03-72224;42,44;1
HertsBerg;03-72225K;16,68;2
HertsBerg;03-72226;42,44;3
HertsBerg;03-72227;42,44;4
HertsBerg;03-72229;21,06;3
HertsBerg;03-72234;20,8;1
HertsBerg;03-90003;10,82;2
HertsBerg;03-90015;5,47;2
HertsBerg;04-01301;10,37;>10
HertsBerg;04-01302;11,9;2
HertsBerg;04-01303;10,36;>10
HertsBerg;04-01304;8,53;>10
